epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,491.757,0.88295,0.72396,1.14478,0.66998,0.74327,0.69674,0.42101,1.45462,1.46508,1.62494,0.000643795,0.000643795,0.000643795
64,499.714,0.85437,0.66031,1.13688,0.62357,0.77502,0.6851,0.42733,1.42465,1.53871,1.59267,0.000627292,0.000627292,0.000627292
65,507.62,0.88329,0.66588,1.1605,0.62495,0.71921,0.66423,0.40671,1.3789,1.47043,1.55454,0.000610789,0.000610789,0.000610789
66,514.983,0.85416,0.64155,1.13372,0.5984,0.70637,0.64202,0.40852,1.37611,1.56923,1.57873,0.000594286,0.000594286,0.000594286
67,523.053,0.84998,0.63123,1.09566,0.62873,0.66952,0.64945,0.40422,1.40202,1.63245,1.58808,0.000577782,0.000577782,0.000577782
68,530.25,0.84343,0.63468,1.12587,0.61944,0.7257,0.67225,0.421,1.40777,1.62723,1.58278,0.000561279,0.000561279,0.000561279
69,538.06,0.84728,0.63041,1.10591,0.61511,0.65751,0.67855,0.4304,1.33314,1.69635,1.53895,0.000544776,0.000544776,0.000544776
70,545.78,0.79746,0.59973,1.09835,0.63771,0.72998,0.68871,0.42049,1.37128,1.70083,1.58994,0.000528272,0.000528272,0.000528272
71,553.493,0.84758,0.66692,1.13556,0.66683,0.78694,0.69721,0.41548,1.47278,1.62074,1.64352,0.000511769,0.000511769,0.000511769
72,561.574,0.83598,0.63391,1.12133,0.65645,0.78493,0.68974,0.40986,1.49166,1.54878,1.65143,0.000495266,0.000495266,0.000495266
73,568.544,0.80122,0.6129,1.09804,0.63397,0.73146,0.66583,0.41922,1.41044,1.63113,1.61934,0.000478762,0.000478762,0.000478762
74,576.497,0.78964,0.60009,1.09777,0.63759,0.76029,0.68916,0.4231,1.3983,1.57336,1.61052,0.000462259,0.000462259,0.000462259
